filename;width;height;class;xmin;ymin;xmax;ymax
Sejong_2019_1_3-0.png;378;406;HR_building;349;250;376;271
Sejong_2019_1_3-0.png;378;406;HR_building;330;252;353;271
Sejong_2019_1_3-0.png;378;406;HR_building;350;275;373;294
Sejong_2019_1_3-0.png;378;406;HR_building;332;269;351;288
Sejong_2019_1_3-0.png;378;406;HR_building;259;255;295;276
Sejong_2019_1_3-0.png;378;406;HR_building;258;333;300;355
Sejong_2019_1_3-0.png;378;406;HR_building;260;275;297;295
Sejong_2019_1_3-0.png;378;406;HR_building;264;295;299;312
Sejong_2019_1_3-0.png;378;406;HR_building;257;313;301;332
Sejong_2019_1_3-0.png;378;406;HR_building;241;261;261;280
Sejong_2019_1_3-0.png;378;406;HR_building;239;280;260;299
Sejong_2019_1_3-0.png;378;406;HR_building;94;278;114;300
Sejong_2019_1_3-0.png;378;406;HR_building;115;290;137;314
Sejong_2019_1_3-0.png;378;406;HR_building;123;272;151;297
Sejong_2019_1_3-0.png;378;406;HR_building;91;260;106;281
Sejong_2019_1_3-0.png;378;406;HR_building;108;245;127;278
Sejong_2019_1_3-0.png;378;406;HR_building;125;238;140;266
Sejong_2019_1_3-0.png;378;406;HR_building;138;248;158;279
Sejong_2019_1_3-0.png;378;406;HR_building;158;233;183;259
Sejong_2019_1_3-0.png;378;406;HR_building;116;213;155;241
Sejong_2019_1_3-0.png;378;406;HR_building;172;210;193;243
Sejong_2019_1_3-0.png;378;406;HR_building;190;234;225;259
Sejong_2019_1_3-0.png;378;406;HR_building;193;210;220;238
Sejong_2019_1_3-0.png;378;406;HR_building;167;193;186;215
Sejong_2019_1_3-0.png;378;406;HR_building;171;212;190;236
Sejong_2019_1_3-0.png;378;406;HR_building;136;187;158;218
Sejong_2019_1_3-0.png;378;406;HR_building;160;178;175;204
Sejong_2019_1_3-0.png;378;406;HR_building;174;150;190;178
Sejong_2019_1_3-0.png;378;406;HR_building;181;160;200;187
Sejong_2019_1_3-0.png;378;406;HR_building;197;170;229;199
Sejong_2019_1_3-0.png;378;406;HR_building;212;191;227;214
Sejong_2019_1_3-0.png;378;406;HR_building;220;209;244;229
Sejong_2019_1_3-0.png;378;406;HR_building;241;203;258;219
Sejong_2019_1_3-0.png;378;406;HR_building;231;195;246;209
Sejong_2019_1_3-0.png;378;406;HR_building;242;186;254;201
Sejong_2019_1_3-0.png;378;406;HR_building;232;174;247;193
Sejong_2019_1_3-0.png;378;406;HR_building;241;168;253;186
Sejong_2019_1_3-0.png;378;406;HR_building;223;157;238;177
Sejong_2019_1_3-0.png;378;406;HR_building;240;153;251;169
Sejong_2019_1_3-0.png;378;406;HR_building;230;145;243;160
Sejong_2019_1_3-0.png;378;406;HR_building;237;136;251;154
Sejong_2019_1_3-0.png;378;406;HR_building;196;147;224;171
Sejong_2019_1_3-0.png;378;406;HR_building;190;131;205;153
Sejong_2019_1_3-0.png;378;406;HR_building;202;114;217;140
Sejong_2019_1_3-0.png;378;406;HR_building;210;129;230;150
Sejong_2019_1_3-0.png;378;406;HR_building;228;128;239;145
Sejong_2019_1_3-0.png;378;406;HR_building;237;120;249;137
Sejong_2019_1_3-0.png;378;406;HR_building;218;110;230;129
Sejong_2019_1_3-0.png;378;406;HR_building;231;108;242;129
Sejong_2019_1_3-0.png;378;406;HR_building;358;94;377;120
Sejong_2019_1_3-0.png;378;406;HR_building;338;95;358;122
Sejong_2019_1_3-0.png;378;406;HR_building;325;100;342;120
Sejong_2019_1_3-0.png;378;406;HR_building;328;122;352;140
Sejong_2019_1_3-0.png;378;406;HR_building;352;123;374;142
Sejong_2019_1_3-0.png;378;406;HR_building;327;141;355;158
Sejong_2019_1_3-0.png;378;406;HR_building;330;157;356;176
Sejong_2019_1_3-0.png;378;406;HR_building;354;148;376;167
Sejong_2019_1_3-0.png;378;406;HR_building;335;174;358;193
Sejong_2019_1_3-0.png;378;406;HR_building;357;170;377;189
Sejong_2019_1_3-0.png;378;406;HR_building;352;190;377;212
Sejong_2019_1_3-0.png;378;406;HR_building;63;297;92;333
Sejong_2019_1_3-0.png;378;406;HR_building;93;325;130;357
Sejong_2019_1_3-0.png;378;406;HR_building;38;330;75;363
Sejong_2019_1_3-0.png;378;406;HR_building;72;355;101;385
